"(PDH-CSV 4.0) (Eastern Standard Time)(300)","\\ALL\PhysicalDisk(_Total)\Avg. Disk sec/Read","\\ALL\PhysicalDisk(_Total)\Avg. Disk sec/Write","\\ALL\PhysicalDisk(_Total)\Avg. Disk Queue Length","\\ALL\Processor(_Total)\% Processor Time","\\ALL\Memory\% Committed Bytes In Use","\\ALL\Memory\Available MBytes"
"02/27/2025 04:42:50.087","0","0.0011912829268292684","0.0097995776053129667","17.35526369010778","18.591936588890835","25118"
"02/27/2025 04:42:55.088","0","0.0011027206349206349","0.013893315526036183","17.193248444692966","18.588057816631174","25118"
"02/27/2025 04:43:00.088","0","0.0012121951219512196","0.009939343009427077","18.325710670524675","18.585030506035551","25118"
"02/27/2025 04:43:05.088","0","0.0011900324999999999","0.0095200556996046862","16.915844985966601","18.58717485298104","25118"
"02/27/2025 04:43:10.088","0","0.0010946382352941177","0.014886580108639951","18.479301465056807","18.588877729742993","25118"
"02/27/2025 04:43:15.089","0","0.0011668760869565219","0.010734494630532844","16.763746744857087","18.589371773085876","25118"
"02/27/2025 04:43:20.097","0","0.0011676217391304348","0.010723679774732965","18.967465924944783","18.684280505097536","25103"
"02/27/2025 04:43:25.081","0","0.0011919744186046511","0.01028332166363142","18.924701321137061","18.650359734578608","25103"
"02/27/2025 04:43:30.103","0","0.0010906693548387097","0.013465097735484441","16.92774544305561","18.648520232794926","25103"
"02/27/2025 04:43:35.094","0","0.0011992930232558139","0.010334183680728519","18.590368738637476","18.594122985050575","25117"
"02/27/2025 04:43:40.104","0","0.0012387657142857143","0.0086532387335736989","17.94527372557485","18.588026291362016","25118"
"02/27/2025 04:43:45.091","0.00072329999999999996","0.001104814705882353","0.015209632723945689","18.499316585473181","18.581961122942616","25119"
"02/27/2025 04:43:50.098","0","0.0011769886363636364","0.010343791373292974","17.960289228685223","18.580436943699709","25119"
"02/27/2025 04:43:55.088","0","0.0011945447368421052","0.0090969633521199803","18.076274432506199","18.582402616409212","25119"
"02/27/2025 04:44:00.088","0","0.0010764749999999999","0.015499913827372929","17.858590019037969","18.584263166083083","25119"
"02/27/2025 04:44:05.095","0","0.0011856971428571429","0.0082881852049121654","18.591431118862666","18.591358447119443","25119"
"02/27/2025 04:44:10.098","0","0.0012044175000000001","0.0096297418458753184","18.758167127122316","18.593586892493438","25118"
"02/27/2025 04:44:15.085","0","0.0011205753846153846","0.014606677603616409","17.826357744060495","18.597602313057891","25123"
"02/27/2025 04:44:20.091","0","0.0011996666666666668","0.0093452694664218055","18.543234140356457","18.59208373785766","25122"
"02/27/2025 04:44:25.095","0","0.0011851384615384616","0.0092364647195680109","20.065904063417793","18.590191662914631","25121"
"02/27/2025 04:44:30.102","0","0.0012040257142857144","0.0084174825581161926","19.399308195187061","18.596855974429484","25121"
"02/27/2025 04:44:35.093","0.00057640000000000002","0.0011202203124999999","0.014477476201723875","21.553022803800381","18.57896533761615","25123"
